FAC_DET_REP,SITE_ADDRESS,Longitude,ID,EPA_REGISTRY_ID,SITE_CITY,SITE_ZIP,Latitude,CDR_SUB_CNT,Public_CDR_SUBMISSIONS_SITE_NAME,County-State
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110006847582,1100 DITTMAN COURT,-81.926303407,1925.0,110006847582,NORTH AUGUSTA,29841,33.479464297,17.0,HALOCARBON PRODUCTS CORPORATION,Aiken-SC
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,1326 Summer St.,-87.496567959,1926.0,PENDING,Hammond,46320,41.60850796,6.0,Halox DIV of ICL PPLP,Lake-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000592118,3100 MICHIGAN ST.,-87.4554,1927.0,110000592118,HAMMOND,46323,41.609970001,11.0,HALSTAB DIV HAMMOND LEAD,LAKE-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110043782760,960 N 3RD ST,-84.554062313,1928.0,110043782760,HAMILTON,45011,39.411970055,2.0,HAMILTON MUNICIPAL POWER PLANT,Butler-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110001210127,1780 ROHRERSTOWN ROAD,-76.35559,1929.0,110001210127,LANCASTER,17601-2320,40.088980001,2.0,HAMILTON PRECISION METALS,Lancaster-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000337920,10 S. GROSSTOWN RD.,-75.68926,1930.0,110000337920,POTTSTOWN,19464,40.245070001,5.0,HAMMOND LEAD PRODUCTS,Montgomery-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000397990,2308 165TH ST.,-87.474308546,1931.0,110000397990,HAMMOND,46320,41.595690001,7.0,HAMMOND LEAD PRODUCTS HALOX  HAMMOND EXPANDERS DIVISIONS,LAKE-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110012141468,5963 ALABAMA HIGHWAY,-85.35357,1932.0,110012141468,COOSA,30129,34.253380001,2.0,HAMMOND STEAM ELECTRIC GENERATING PLANT,FLOYD-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110035968584,9230 CR 1,-96.886935,1933.0,110035968584,HANKINSON,58041-9484,46.076052001,2.0,"HANKINSON RENEWABLE ENERGY, LLC-HANKINSON RENEWABLE ENERGY, LLC",Richland-ND
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,400 FAIRWAY DRIVE,-80.20321,1934.0,PENDING,MOON TOWNSHIP,15108,40.494960001,6.0,HARBISON WALKER REFRACTORIES COMPANY,ALLEGHENY-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009386994,ONE GENSTAR DR,-88.13324,1935.0,110009386994,JOLIET,60435-2674,41.553640001,5.0,HARCROS CHEMICAL,Will-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038172269,50 LARRABEE ROAD,-70.33511,1937.0,110038172269,WESTBROOK,04092-4752,43.674230001,2.0,HARCROS CHEMICALS,Cumberland-ME
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004087256,8 CAPITOL STREET,-71.53045234,1936.0,110004087256,NASHUA,03063-1007,42.794118086,2.0,HARCROS CHEMICALS,Hillsborough-NH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000371035,1418 POPLAR LN.,-86.72761,1940.0,110000371035,NASHVILLE,37210,36.142010001,2.0,HARCROS CHEMICALS INC,Davidsen-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000374229,1585 HARBOR AVE.,-90.10618,1941.0,110000374229,MEMPHIS,38104,35.101800001,4.0,HARCROS CHEMICALS INC,Shelby-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000457247,2627 WEIR STREET,-96.90236,1943.0,110000457247,DALLAS,75212-4612,32.776170001,3.0,HARCROS CHEMICALS INC,Dallas-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000367781,300 PEPI DR.,-87.61727,1939.0,110000367781,MUSCLE SHOALS,35661-1260,34.766320001,1.0,HARCROS CHEMICALS INC,Shoals-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000743410,3920 HWY. 30,-91.08515,1946.0,110000743410,SAINT GABRIEL,70776,30.250770001,1.0,HARCROS CHEMICALS INC,Iberville-LA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000508567,4030 FAMBROUGH DRIVE,-84.70793,1944.0,110000508567,POWDER SPRINGS,30127-5338,33.877720001,2.0,HARCROS CHEMICALS INC,Cobb-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000441237,4330 GERALDINE AVENUE,-90.25099,1942.0,110000441237,SAINT LOUIS,63115-1290,38.685620001,5.0,HARCROS CHEMICALS INC,St. Louis-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110020515717,4606 NEW W DR,-95.09317,1948.0,110020515717,PASADENA,77507-1886,29.646170001,5.0,HARCROS CHEMICALS INC,Harris-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000364481,5132 TRENTON ST.,-82.39861,1938.0,110000364481,TAMPA,33619,27.913060001,2.0,HARCROS CHEMICALS INC,Hillsborough-FL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000531933,5200 SPEAKER ROAD,-94.69655,1945.0,110000531933,KANSAS CITY,66106-1048,39.094920001,11.0,HARCROS CHEMICALS INC,Wyandotte-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110003160267,727 E OSIE,-97.3293,1947.0,110003160267,WICHITA,67211-4327,37.662530001,3.0,HARCROS CHEMICALS INC,Sedgewick-KS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,4280 Rifle Range Rd.,-90.900235314,1949.0,PENDING,Vicksburg,39180,32.302389377,6.0,Harcros Chemicals Inc.,Warren-MS
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009456445,1480 TELEGRAPH ROAD,-88.07008,1950.0,110009456445,MOBILE,36610-1867,30.747990001,3.0,HARCROS CHEMICALS INC. - MOBILE,Mobile-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000415952,2040 WEST RIVER DRIVE,-90.60349,1951.0,110000415952,DAVENPORT,52802-2830,41.511850001,1.0,HARCROS CHEMICALS INCORPORATED,Scott-IA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000452037,3100 WEST 65TH STREET,-92.31224,1952.0,110000452037,LITTLE ROCK,72209-8540,34.689390001,2.0,HARCROS CHEMICALS INCORPORATED,North Little Rock-AR
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110044310144,3452 CORPORATE DRIVE,-84.983193061,1953.0,110044310144,DALTON,30720,34.697892246,10.0,"HARCROS CHEMICALS, INC.",Whitfield-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041121906,"N. OF S.H. 136 NEAR AMARILLO, TX.",-101.8413,1954.0,110041121906,AMARILLO,79101,35.205200001,6.0,HARRINGTON STATION,Potter-TX
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110004735706,4501 QUALITY PLACE,-84.294069299,1955.0,110004735706,MASON,45040-1971,39.371526883,15.0,HARRIS PRODUCTS GROUP,Warren-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110012126298,4379 N JACKSONBURG RD,-85.1082942,1956.0,110012126298,HAGERSTOWN,47346-9624,39.891344542,1.0,HARVEST LAND CO OP INC,Wayne-IN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000389295,60 S. SEIBERLING ST.,-81.47175,1957.0,110000389295,AKRON,44305,41.060950001,21.0,HARWICK STANDARD DISTRIBUTION CORP,SUMMIT-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110009528092,1251 LOVERIDGE RD,-121.857247401,1960.0,110009528092,PITTSBURG,945652803,38.019307224,1.0,HASA INC,Contra Costa-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000476958,23119 DRAYTON ST.,-118.53971,1958.0,110000476958,SAUGUS,91350,34.411480001,1.0,HASA INC,Los Angeles-CA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000600662,735 ELEVEN MILE CORNER RD.,-111.567803232,1959.0,110000600662,ELOY,85231-2214,32.757549496,1.0,HASA INC,Pinal-AZ
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110023013825,3539 INDUSTRIAL WAY,-122.985017055,1961.0,110023013825,LONGVIEW,98632,46.136314086,1.0,HASA INC. - LONGVIEW,Cowlitz-WA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110017437148,2907 EASY ROYFURMAN HIGHWAY,-79.90217,1962.0,110017437148,MASONTOWN,15461-0728,39.841330001,2.0,HATFIELD POWER STATION,green-PA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110020489924,1340 RADCLIFF ROAD,-88.065355051,1963.0,110020489924,CREOLA,36525-4830,30.896850001,3.0,HATTERS POND GAS PLANT,Mobile-AL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=PENDING,1019 Haverhill Ohio Furnace Road,-82.81164,1964.0,PENDING,Haverhill,45636,38.591060001,5.0,Haverhill Chemicals,Scioto-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110032743182,2446 GALLIA PIKE,-82.840012091,1965.0,110032743182,FRANKLIN FURNACE,45629,38.597501038,1.0,HAVERHILL NORTH COKE COMPANY,Scioto-OH
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000371507,9404 OOLTEWAH INDL. DR.,-85.05836,1966.0,110000371507,OOLTEWAH,37363-8700,35.077590001,3.0,HAWKER POWEROURCE INC,Hamilton-TN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000425861,3100 E. HENNEPIN AVE.,-93.21015,1967.0,110000425861,MINNEAPOLIS,55413,44.991650001,10.0,HAWKINS INC,Hennepin-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000424149,1125 CHILDS ROAD,-93.051638025,1968.0,110000424149,SAINT PAUL,55106-6702,44.942041058,11.0,HAWKINS TERMINAL I,Ramsey-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110041623259,1 CAHILL DRIVE,-89.70442,1969.0,110041623259,CENTRALIA,62801,38.541330001,11.0,HAWKINS WATER TREATMENT GROUP - CENTRALIA,Marion-IL
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110002349245,1425 RED ROCK ROAD,-93.017756131,1970.0,110002349245,SAINT PAUL,55119-6015,44.90040144,4.0,HAWKINS WATER TREATMENT GROUP - RED ROCK,Ramsey-MN
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=,8700 E. Front St.,-94.48941,1971.0,,Kansas City,64120-2302,39.129770001,1.0,Hawthorn Generating Station,Jackson-MO
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110000859508,12110 HARLAND DR. N.E.,-83.83281,1972.0,110000859508,COVINGTON,30014-2668,33.619180001,1.0,HB FULLER,Newton-GA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110007309616,45 INDUSTRIAL PLACE,-71.21178,1973.0,110007309616,NEWTON,02461-1951,42.309760001,24.0,HC STARCK INC,Middlesex-MA
http://iaspub.epa.gov/enviro/fii_query_dtl.disp_program_facility?p_registry_id=110038158524,53331 STATE HIGHWAY 19 EAST,-94.32834,1974.0,110038158524,WINTHROP,55396,44.543150001,2.0,HEARTLAND CORN PRODUCTS,Sibley-MN
